URL,Name,Doctor,Companions,Author,Director,Producer,Data,Content
https://tardis.fandom.com/ru/wiki/%D0%92%D1%80%D0%B0%D0%B3_%D0%BC%D0%B8%D1%80%D0%B0,"
					Враг мира				",Второй Доктор,Джейми,Дэвид Уитакер,Барри Леттс,Иннес Ллойд,23 декабря 1967 - 27 января 1968,"Враг мира The Enemy of the World Доктор Кто : 5 сезон 4 серия Доктор: Второй Доктор Спутники: Джейми , Виктория Враги: Рамон Саламандер Место: Земля - Австралия и Европа - 2018 ТАРДИС Доктора Производственная информация Автор: Дэвид Уитакер Режиссёр: Барри Леттс Продюсер: Иннес Ллойд Номер: 40 Дата выхода: 23 декабря 1967 - 27 января 1968 Формат: 6 эпизодов по 25 мин. Официальный трейлер Доктор Кто ← Предыдущее Следующее → Ледяные воины Сеть страха Враг мира — 4 серия 5 сезона сериала « Доктор Кто », состоящая из 6 эпизодов, показанных в период с 23 декабря 1967 по 27 января 1968 года. Сюжет серии рассказывает о приключении Второго Доктора , Джейми и Виктории на Земле 2018 года, где они сталкиваются с махинациями диктатора Саламандера . Патрик Траутон исполнил в этой серии две роли - и Доктора, и Саламандера. До 2013 года эта серия считалась частично утерянной (кроме третьего эпизода). В октябре было объявлено, что все эпизоды были обнаружены в Нигерии, и 25 ноября серию выпустили на DVD. На Земле в 2018 году, Доктор и его спутники ввязались в сеть запутанных интриг и заговоров вокруг ведущего политика Земли Рамона Саламандера, который имеет большое влияния, однако хочет иметь ещё больше - стать диктатором Земли. Тем не менее, он не вызывал никаких подозрений у обычного народа, так как именно он избавил многие страны от голода и нищеты. Однако, почему его конкуренты на политической арене бесследно исчезают? Как он может с точностью предсказывать ближайшие природные катастрофы? Доктор должен разоблачить план Саламандера, прежде чем он приберёт к своим рукам весь мир. следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%A1%D0%B5%D1%82%D1%8C_%D1%81%D1%82%D1%80%D0%B0%D1%85%D0%B0,"
					Сеть страха				",Второй Доктор,Джейми,Мервин Хейсман,Дуглас Кэмфилд,Питер Брайант,3 февраля - 9 марта 1968,"Сеть страха The Web of Fear Доктор Кто : 5 сезон 5 серия Доктор: Второй Доктор Спутники: Джейми , Виктория Участвуют: Летбридж-Стюарт , профессор Трэверс , Анна Трэверс , Чорли Враги: Великий Разум , роботы Йети Место: Земля - Англия - Лондонский метрополитен - 1960-е/1970-е ТАРДИС Доктора Производственная информация Автор: Мервин Хейсман Генри Линкольн Режиссёр: Дуглас Кэмфилд Продюсер: Питер Брайант Номер: 41 Дата выхода: 3 февраля - 9 марта 1968 Формат: 6 эпизодов по 25 мин. Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Враг мира Ярость из глубины Сеть страха , или Паутина страха — частично утерянная 5 серия 5 сезона сериала « Доктор Кто », состоящая из 6 эпизодов, показанных в период с 3 февраля по 9 марта 1968 года. До наших дней не сохранился 3-й эпизод. Сюжет серии рассказывает о приключении Второго Доктора , Джейми и Виктории в Лондонском метрополитене, где они противостоят Великому Разуму и его роботам Йети , при участии профессора Трэверса из серии « Снежные люди ». Здесь произошло первое появление Николаса Кортни в роли Алистера Гордона Летбридж-Стюарта , который в будущем вернётся во многих сериях. До 2013 года пять эпизодов серии были утеряны, однако в октябре было объявлено о находке в Нигерии, и дополненную серию выпустили на DVD. ТАРДИС атакована неким существом, которое заставило её остановиться прямо в космосе. Пока Доктор пытается выяснить причину проблемы, она материализуется в Лондонском метро, тоннели которого захвачены несколькими роботами Йети, которые имеют оружие со странным органическим веществом. Путешественники во времени выясняют, что в происходящем частично виноват их старый друг - Эдвард Трэверс , который привёз из Тибета модель робота, а также его активизирующий блок, который вдруг заработал и оживил его. Подразделение британской армии под командованием полковника Летбридж-Стюарта пытается освободить метрополитен, а Доктор в это время выясняет, что они вновь имеют дело с Великим Разумом, которого встречали в Тибете. Он выяснил, что Разум может находиться в любом из присутствующих в метро, и герои пытаются выяснить, кто же стоит за всем этим… Первая встреча Доктора и Летбридж-Стюарта следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%AF%D1%80%D0%BE%D1%81%D1%82%D1%8C_%D0%B8%D0%B7_%D0%B3%D0%BB%D1%83%D0%B1%D0%B8%D0%BD%D1%8B,"
					Ярость из глубины				",Второй Доктор,Джейми,Виктор Пембертон,Хью Дэвид,Питер Брайант,16 марта - 20 апреля 1968,"Ярость из глубины Fury from the Deep Доктор Кто : 5 сезон 6 серия Доктор: Второй Доктор Спутники: Джейми , Виктория Враги: Существо из глубины Место: Земля - Англия - 1968 Производственная информация Автор: Виктор Пембертон Режиссёр: Хью Дэвид Продюсер: Питер Брайант Номер: 42 Дата выхода: 16 марта - 20 апреля 1968 Формат: 6 эпизодов по 25 мин. Отрывок Доктор Кто ← Предыдущее Следующее → Сеть страха Колесо в космосе Ярость из глубины — полностью утерянная 6 серия 5 сезона сериала « Доктор Кто », состоящая из 6 эпизодов, показанных в период с 16 марта по 20 апреля 1968 года. Сюжет серии рассказывает о приключении Второго Доктора , Джейми и Виктории на фабрике по добыче морского газа в 1968 году, где они противостоят таинственному существу из глубин. Здесь произошло первое появление звуковой отвёртки Доктора, которая со временем стала одним из основных его гаджетов. В конце серии показано прощание Доктора и Джейми с Викторией, которая остаётся в этом времени с приёмными родителями. Как в случае и с остальными сериями, все утерянные эпизоды существуют в виде реконструкций с оригинальной звуковой дорожкой и скриншотами. Кроме того, 14 сентября 2020 была выпущена анимационная версия серии. ТАРДИС приземляется на поверхности моря, недалеко от английского побережья. Путешественники добираются до берега, и исследуют странные водоросли и пену, которые находятся рядом с трубой, принадлежащей газодобывающему заводу. Охранники арестовывают Доктор и его спутников, так как те находились в запретной зоне, однако они пытаются объяснить персоналу, что завод в большой опасности из-за паразитического вида водоросли, которую обнаружил Доктор в трубе. Существо быстро распространяется, гипнотизируя некоторых людей, в том числе главу завода, который отказывается останавливать работу, не смотря на появление странного существа. В это время Виктория начинает понимать, насколько сильно её отяготила необычная жизнь с Доктором, однако сейчас не время думать об отдыхе, когда катастрофа на заводе может привести к ужасным последствиям… следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%9A%D0%BE%D0%BB%D0%B5%D1%81%D0%BE_%D0%B2_%D0%BA%D0%BE%D1%81%D0%BC%D0%BE%D1%81%D0%B5,"
					Колесо в космосе				",Второй Доктор,Джейми,Дэвид Уитакер,Тристан де Вир Коул,Питер Брайант,27 апреля - 1 июня 1968,"Колесо в космосе The Wheel in Space Доктор Кто : 5 сезон 7 серия Доктор: Второй Доктор Спутники: Джейми , Зои Враги: Киберлюди , киберматы Место: Серебряный перевозчик и Космическая Станция W3 - 2079 ТАРДИС Доктора Производственная информация Автор: Дэвид Уитакер Режиссёр: Тристан де Вир Коул Продюсер: Питер Брайант Номер: 43 Дата выхода: 27 апреля - 1 июня 1968 Формат: 6 эпизодов по 25 мин. Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Ярость из глубины Доминаторы Колесо в космосе — частично утерянная 7 и последняя серия 5 сезона сериала « Доктор Кто », состоящая из 6 эпизодов, показанных в период с 27 апреля по 1 июня 1968 года. До наших дней сохранились только 3-й и 6-й эпизоды. Сюжет серии рассказывает о приключении Второго Доктора и Джейми на космической станции в конце 21 века, где они сталкиваются с угрозой киберлюдей . Здесь произошло первое появление Венди Падбери в роли Зои Хериот , которая в конце серии присоединяется к путешественникам во времени. 15 декабря 2018 года была выпущена анимационная версия 1-го эпизода серии. ТАРДИС приземляется на космическом корабле, и Доктор с Джейми подвергаются атаке большого робота, единственного существа на корабле. Спасательное судно доставляет путешественников на космическую станцию W3, которая оказывается местом, на которое хотят напасть киберлюди. следует дополнить следует дополнить следует дополнить Доктор встречается лицом к лицу с киберлюдьми следует дополнить следует дополнить следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BC%D0%B8%D0%BD%D0%B0%D1%82%D0%BE%D1%80%D1%8B_(%D0%A2%D0%92_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F),"
					Доминаторы (ТВ история)				",Второй Доктор,Джейми,Мервин Хейсман,Моррис Бэрри,Питер Брайант,10 августа - 7 сентября 1968,"Доминаторы The Dominators Доктор Кто : 6 сезон 1 серия Доктор: Второй Доктор Спутники: Джейми , Зои Враги: Доминаторы , кварки Место: Далкис Производственная информация Автор: Мервин Хейсман Генри Линкольн Режиссёр: Моррис Бэрри Продюсер: Питер Брайант Номер: 44 Дата выхода: 10 августа - 7 сентября 1968 Формат: 5 эпизодов по 25 мин. Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Колесо в космосе Вор разумов Доминаторы — 1 серия 6 сезона сериала « Доктор Кто », состоящая из 5 эпизодов, показанных в период с 10 августа по 7 сентября 1968 года. Сюжет серии рассказывает о приключении Второго Доктора , Джейми и Зои на инопланетном мире, где готовится вторжение доминаторов и их роботов-слуг кварков . Это третья серия из эры Второго Доктора, все эпизоды которой сохранилась до наших дней - предыдущие две « Гробница киберлюдей » и « Враг мира ». Когда двое представителей расы Доминаторов - Раго и Тоба - прибывают на мирную планету Далкис , чтобы присоединить её к своей империи, а затем уничтожить, Доктору и его спутникам больше не до отдыха, который они надеялись найти на этой уютной миролюбивой планете. Они вынуждены спасать народ, который предпочитает стать рабами, нежели дать бой… Доктор : Глупый враг куда менее опасен, чем умный, Джейми. Джейми : А? Доктор : Просто веди себя глупо. Думаешь, сможешь с этим справиться? Джейми : О да, это легко. следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%92%D0%BE%D1%80_%D1%80%D0%B0%D0%B7%D1%83%D0%BC%D0%BE%D0%B2,"
					Вор разумов				",Второй Доктор,Джейми,Питер Линг,Дэвид Мэлоуни,Питер Брайант,14 сентября - 12 октября 1968,"Вор разумов The Mind Robber Доктор Кто : 6 сезон 2 серия Доктор: Второй Доктор Спутники: Джейми , Зои Враги: Повелитель , Главный Мозг Место: ТАРДИС Доктора Белая Пустошь Земля Фантастики Производственная информация Автор: Питер Линг Режиссёр: Дэвид Мэлоуни Продюсер: Питер Брайант Номер: 45 Дата выхода: 14 сентября - 12 октября 1968 Формат: 5 эпизодов по 25 мин. Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Доминаторы Вторжение Вор разумов — 2 серия 6 сезона сериала « Доктор Кто », состоящая из 5 эпизодов, показанных в период с 14 сентября по 12 октября 1968 года. Сюжет серии рассказывает о приключении Второго Доктора , Джейми и Зои в реальности , где оживают вымышленные персонажи. Это четвёртая серия из эры Второго Доктора, все эпизоды которой сохранились до наших дней. Чтобы избежать вулкана на планете Далкис , Доктор вынужден использовать аварийный блок ТАРДИС , который выбрасывает путешественников из пространства и времени, и они оказываются в Белой Пустоши - месте, которое Доктор описал как «нигде». Впервые оказавшись в этом странном месте, путешественники понимают, что в ТАРДИС проникла некая странная сила, которая пытается выманить их наружу… следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%92%D1%82%D0%BE%D1%80%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5_(%D0%A2%D0%92_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F),"
					Вторжение (ТВ история)				",Второй Доктор,Джейми,Деррик Шервин,Дуглас Кэмфилд,Питер Брайант,2 ноября - 21 декабря 1968,"Вторжение The Invasion Доктор Кто : 6 сезон 3 серия Доктор: Второй Доктор Спутники: Джейми , Зои Участвуют: UNIT : Бригадир , Бентон Враги: Киберлюди , Тобиас Вогн Место: Земля - Англия - Лондон - 1960-е/1970-е ТАРДИС Доктора - орбита Луны Производственная информация Автор: Деррик Шервин Режиссёр: Дуглас Кэмфилд Продюсер: Питер Брайант Номер: 46 Дата выхода: 2 ноября - 21 декабря 1968 Формат: 8 эпизодов по 25 мин. Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Вор разумов Кротоны Вторжение — частично утерянная 3 серия 6 сезона сериала « Доктор Кто », состоящая из 8 эпизодов, показанных в период со 2 ноября по 21 декабря 1968 года. Сюжет серии рассказывает о приключении Второго Доктора , Джейми и Зои в современном Лондоне, где они сталкиваются со вторжением киберлюдей . Здесь возвращается Летбридж-Стюарт из серии « Сеть страха » (1967), который теперь является лидером новой организации UNIT . Также здесь впервые появляется Джон Бентон . В 1970-х они станут одними из главных персонажей эры Третьего Доктора . До наших дней не сохранились 1-й и 4-й эпизоды, они были выпущены в анимационном формате в 2006 году. Пытаясь избежать Земли Фантастики, Доктор возвращает ТАРДИС во вселенную, однако и тут путешественников поджидают опасности: со стороны Луны к машине времени быстро приближается ракета, готовая взорвать ТАРДИС, которая сейчас без щитов из-за недавней поломки в Белой Пустоши. Доктор справляется с управлением и материализуется в Англии 1960-х годов. Доктор, Джейми и Зои пытаются найти их давнего друга - Эдварда Трэверса, однако по адресу его проживания они находят начинающего фотографа Изабэль Уоткинс . Она рассказывает путешественникам о пропаже своего дяди, учёного, и многих других людей. Все эти люди связаны с организацией IE , которой управляет Тобиас Вогн . Доктор должен выяснить, как связана таинственная организация и инопланетная ракета, пущенная в ТАРДИС с Луны. В этом ему поможет новоиспечённая организация ЮНИТ, призванная защищать Землю от внеземной угрозы. следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%9A%D1%80%D0%BE%D1%82%D0%BE%D0%BD%D1%8B_(%D0%A2%D0%92_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F),"
					Кротоны (ТВ история)				",Второй Доктор,Джейми,Роберт Холмс,Дэвид Мэлоуни,Питер Брайант,28 декабря 1968 - 18 января 1969,"Кротоны The Krotons Доктор Кто : 6 сезон 4 серия Доктор: Второй Доктор Спутники: Джейми , Зои Враги: Кротоны , Илек Место: Инполанетный мир - город гондов и Динатроп Производственная информация Автор: Роберт Холмс Режиссёр: Дэвид Мэлоуни Продюсер: Питер Брайант Номер: 47 Дата выхода: 28 декабря 1968 - 18 января 1969 Формат: 4 эпизода по 25 мин. Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Вторжение Семена смерти Кротоны — 4 серия 6 сезона сериала « Доктор Кто », состоящая из 4 эпизодов, показанных в период с 28 декабря 1968 по 18 января 1969 года. Сюжет серии рассказывает о приключении Второго Доктора , Джейми и Зои на инопланетном мире, где пробуждается угроза кротонов . Это пятая серия из эры Второго Доктора, все эпизоды которой сохранилась до наших дней. ТАРДИС приземляется на планете Гондов , которыми управляют таинственные Кротоны . По преданию местных жителей, когда Кротоны попали на их планету, то началась долгая война. Она привела к тому, что планета уже 1000 лет руководится Кротонами, которые ни разу не выходили из своей машины. Однако на сей раз сын лидера Гондов нарушает волю таинственных врагов, попытавшись спасти свою любимую, которая была избрана Кротонами, как их спутница… Гонды в очередной раз должны исполнить волю кротонов и послать к ним на корабль двух лучших студентов. Первый из них уходит, а за вторую вступается сын вождя — Тара . После того, как студенты уходят, они не возвращаются и никто не знает что с ними происходит. Всё же под давлением отца Тара отпускает Вану… В это время на планете приземляется ТАРДИС и путешественники выходят наружу. Зои сразу же учуяла «самый худший запах всех миров», а Доктор нашёл для себя образец местной слюды. Они не находят никакой жизни, пока не обнаруживают странную металлическую стену с дверью. Оттуда выходит шатающийся мужчина и из труб на него выбрасываются пары распылителя , который полностью расщепляет человека на атомы. Доктор , Зои и Джейми с другой стороны заходят в город и попадают на церемонию, когда Тара не может отпустить Вану к кротонам. Путешественники рассказывают, что видели с другой стороны как убили мужчину, однако гондов поражает не это, а то, что они пришли из пустыни, которая наполнена ядовитым воздухом и слюдой. Доктор объясняет что может быть когда-то и было так, и что сейчас там вполне безопасно. Вана всё равно идёт на корабль кротонов, полтому что никто «не имеет права бросить вызов кротонам». Тара и Доктор выходят наружу, показывая всем что пустыня не отравлена. Они заваливают трубы расщепителя, и когда выходит Вана они не успевают сработать. Однако она очень слаба и постоянно повторяет: «Огненные шары! Они повсюду! Они жгут мой разум!». Доктор пытается лечить Вану и лидер гондов, Селрис , рассказывает им предание о том как «серебряные люди спустились с небес и построили дома среди гондов, но местные напали на них, а те вызвали ядовитый дождь, который превратил их деревню в ядовитую пустыню». Тем временем сын лидера гондов, Тара , собирает охранников и они идут в зал обучения, где уничтожают почти все машины для обучения, которые дали им кротоны . Пока Селрис объясняет Доктору, что все знания, культуру и науку дали им кротоны, и Доктор делает предположение, что они намеренно дают им не полные знания. Узнав о происшествии в учебном зале, Доктор успевает спасти одну машину от уничтожение. Робот через камеры наблюдает за Доктором. Он считывает его способность мышления и через отверстие в стене посылает змеевидного робота убить Доктора … Зонд кротонов, ориентирующийся по образу Доктора, убивает случайного гонда и возвращается на Динатроп. Голос кротонов говорит гондам: «Ваш лидер уничтожен! (имея в виду ложные показания зонда) Немедленно покиньте учебный зал!». Селрис и его люди уходят. В это время Доктор исследует болезнь Ваны и говорит, что её лучше. После этого Доктор объясняет Зои, что кротоны намеренно дают гондам не все знания, чтобы те не восстали против них. Доктор оставляет Джейми присматривать за Ваной, пока он, Зои и Селрис буду исследовать учебный зал. Доктор оставляет Зои исследовать машины обучения , пока он и Селрис исследуют подземелье. Там они находят нечто вроде корневой системы, исходящей от корабля кротонов. В это время наверху Зои проверить свои силы на машине обучения и она даёт лучший из всех результатов. Машина неким психическим методам даёт Зои понять, что «Кротоны рады ей». Доктор выводит её из гипноза и в в это время от кротонов приходит табличка с именем нового спутника кротонов. Им становится Зои. следует дополнить следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%B0_%D1%81%D0%BC%D0%B5%D1%80%D1%82%D0%B8,"
					Семена смерти				",Второй Доктор,Джейми,Брайан Хейлс,Майкл Фергюсон,Питер Брайант,25 января - 1 марта 1969,"Семена смерти The Seeds of Death Доктор Кто : 6 сезон 5 серия Доктор: Второй Доктор Спутники: Джейми , Зои Враги: Ледяные воины , Великий Маршал Место: Земля ( Англия : Лондон ), Луна и космический корабль - конец 21 века ТАРДИС Доктора Производственная информация Автор: Брайан Хейлс Терранс Дикс Режиссёр: Майкл Фергюсон Продюсер: Питер Брайант Номер: 48 Дата выхода: 25 января - 1 марта 1969 Формат: 6 эпизодов по 25 мин. Официальный трейлер Отрывок Доктор Кто ← Предыдущее Следующее → Кротоны Космические пираты Семена смерти — 5 серия 6 сезона сериала « Доктор Кто », состоящая из 6 эпизодов, показанных в период с 25 января по 1 марта 1969 года. Сюжет серии рассказывает о приключении Второго Доктора , Джейми и Зои на Земле и лунной базе в конце 21 века, где они противостоят вторжению ледяных воинов . Это шестая серия из эры Второго Доктора, все эпизоды которой сохранилась до наших дней. ТАРДИС приземляется в музее космонавтики в конце 21 века, когда Земля переживает расцвет эпохи трансматовых путешествий. Второй Доктор , Джейми и Зои обнаруживают, что между Землёй и Луной был потерян контакт, который осуществлялся через Т-Мэт . Путешественники узнают, что люди совсем отказались от машин, и путешествий на космических кораблях, заменив их этой технологией. Чтобы решить эту проблему, Доктор и его спутники используют старый космический корабль и попадают на лунную базу. Они обнаруживают, что она захвачена Ледяными воинами, которые планируют распространить по Земле (при помощи сети Т-Мэт) ядовитое растение и подготовить планету к их вторжению… следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить следует дополнить "
https://tardis.fandom.com/ru/wiki/%D0%9A%D0%BE%D1%81%D0%BC%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5_%D0%BF%D0%B8%D1%80%D0%B0%D1%82%D1%8B_(%D0%A2%D0%92_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F),"
					Космические пираты (ТВ история)				",Второй Доктор,Джейми,Роберт Холмс,Майкл Харт,Питер Брайант,8 марта - 12 апреля 1969,"Космические пираты The Space Pirates Доктор Кто : 6 сезон 6 серия Доктор: Второй Доктор Спутники: Джейми , Зои Враги: Морис Кейвен Место: Космический маяк Альфа 4 , Корабль V , ЛИЗ 61 и Та - 22 век Производственная информация Автор: Роберт Холмс Режиссёр: Майкл Харт Продюсер: Питер Брайант Номер: 49 Дата выхода: 8 марта - 12 апреля 1969 Формат: 6 эпизодов по 25 мин. Официальный трейлер Доктор Кто ← Предыдущее Следующее → Семена смерти Военные игры Космические пираты — частично утерянная 6 серия 6 сезона сериала « Доктор Кто », состоящая из 6 эпизодов, показанных в период с 8 марта по 12 апреля 1969 года. До наших дней сохранился только 2-й эпизод. Сюжет серии рассказывает о приключении Второго Доктора , Джейми и Зои в 22 веке и об их противостоянии с «космическими пиратами». Доктор и его спутники проводят в сюжете малое время, в то время как основные события происходят с второстепенными героями. Это последняя история в сериале с утерянными эпизодами. ТАРДИС материализуется на космическом маяке в 22 веке прямо перед нападением на него космических пиратов. Путешественники оказываются в ловушке в запечатанной части маяка, который скоро должен взорваться, чтобы пираты смогли забрать ценный материал - Аргонит - из которого сделана станция. Тем временем, Межзвёздный Космический Корпус пытается выследить место следующей атаки пиратов… Космические пираты под предводительством Кейвена и его помощника Дервиша , нападает на беззащитные грузовые судна. В этот раз они взрывают правительственный космический маяк, показывающий подходы к планете Нью Сарум. Экипаж крейсера Земного космического корпуса V-41 под командованием Гермака и майора Уорна ищет объяснение тому, что навигационный сигнал маяка пропал. Генерал Гермак выдвигает теорию, что кто-то желает получить Аргонит - ценнейшего во вселенной минерала, который можно отыскать только на планетах Четвертого сектора, и являющийся основным материалом сооружения. Было решено отказаться от изначальной миссии и начать охоту на пиратов. Первая попытка вышла недачной: патрулирование началось в Солнечной системе Плини, в которой находилось 4 маяка, однако пираты оказались хитрее и подготовленнее. Присоединив ракетный двигатель к маяку Альфа 7, они увеличили свою скорость в два раза и им удалось сбежать от предледования. Чтобы не повторить свою ошибку, генерал решил на каждый из 5 маяков оставить команду из четырех-пяти человек с продовольствием на срок около двух месяцев. Они должны были сообщить в случае нападения и максимально оттянуть время для того, чтобы подоспела помощь, которая в это время осела на планете Та , находящейся под властью Добывающей Корпорации Иссигри под руководством Мадлен Иссигри, однако в компьютерной секции одкого из маяков, Альфе 4 , появилась ТАРДИС как раз перед нападением пиратов. За имением приказа стрелять на поражение оставленные там четыре космических гвардейца и офицер ошибочно приняли Доктора и его спутников за пиратов. Им пришлось спрятаться в одной из частей маяка. Вскоре подоспели настоящие пираты, в то время как V-корабль уже получил сигнал о нападении. Кейвен и его люди убивают охрану маяка, и пираты запечатывают путешественников в одной из секций маяка прежде, чем взорвать его. Единственный оставшийся в живих лейтенант рассказывает пиратам о «ложных целях», однако они решают не обращать на них внимания. Экипаж корабля тем временем снова опаздывает... На радаре был замечен корабль ЛИЗ 79 , капитаном которого является ветеран Майло Клэнси . Его вызывают на допрос на корабль V-41. Непризнающий законов Клэнси сообщает, что рядом с местом преступления его корабль оказался по той причине, что его множество раз обворовывали пираты и забирали его баржи с необработанным Аргонитом, а поскольку правительство не отзывалось на его отчеты, он решил сам найти на них управу. Генерал Гермак отпускает Клэнси, однако подозревает, что тот является головой всей этой идеи с кражей, а потому установил за ним слежку. Маяк распадается на несколько секций, в одной из которых находятся герои, а в другой ТАРДИС, и до неё никак не добраться. Доктор с помощью отвертки и своих «поверхностных знаний об электромагнетизме» пытается присоединить соседние части маяка, однако в соседней секции оказался не противоположный магнитный полюс и герои отлетают в космос с большой скоростью. Тем временем у них заканчивается кислород... Слежка установила, что ЛИЗ 79 присоединил к себе одну из частей маяка – для Генерал Гермак это стало доказательством его теории. Клэнси заходит в одну из частей маяка, как раз тогда, когда у Доктора и его спутников почти кончается кислород и стреляет в Джейми . Он остается жив, лишь теряет сознание. Выясняется, что Клэнси надеялся встретить внутри пиратов, на которых охотился. Тем временем в его корабль выстреливается одна из рыбешек V-41 с приказом сдаться властям добровольно. Старик совершает маневр с медными иголками, выбив из строя радары рыбешки, и скрывается на ближайшей обитаемой планете Та в шахте, забрав с собой Доктора и его спутников. Тем временем Зои высчитывает примерное местоположение ТАРДИС. По расчетам оказалось, что ТАРДИС  должна была приземлиться на той же планете, на которой они находяться, поэтому как только Клэнси выходит из кабины, друзья отправляются на поиски своего корабля, также предполагая, что их спутник может быть вовлечен в преступное дело.  Уйдя вглюбь тоннеля, они натыкаются на пиратов... Доктор с друзьями вскоре находят штаб пиратов, которые бросают их тюремную камеру к напавшему на них офицеру из маяка Альфа 4. Доктор пытается найти выход из камеры с помощью своего звукового устройста. Когда он находит ключ, к ним на помощь приходит Клэнси и они вместе уходят от преследования. Тем временем Кейвен заставляет Дервиша перенаправить часть обломков на Лобос, где у Клэнси есть база, тем самым усилив подозрения насчёт последнего. Очевидно, что кто-то рассказал ему о подозрениях Корпуса насчёт Майло. Гермак и его команда обследуют Лобос, в то время как всё действие происходит на Та. Доктор и его команда добираются до офиса Мэделин Иссигри , где просят вызвать на помощь генерала Гермака, одна та напрочь отказывается, уверяя, что ее люди справятся с пиратами. Однако через пару минут становится очевидно, что она заодно с Кейвеном, и путешественников берут в плен. В тюрьме содержится и живой, но напуганный и истощённый Дом Иссигри . Его приводят в чувства и начинают искать способ выбраться, однако, к сожалению, выход был один. С помощью свечей, найденных в комнате, и стеклянных шариков Доктора был вызван дым, который позволил им сбежать. Тем временем Мэделин собирается разорвать альянс с Кейвеном, потому что не хочет вредить невинным. Она посылает Гермаку радиограмму с просьбой высадить десант на Та, однако в нужный момент связь обрывает Кейвен. Кейвен заявляет о своей власти, рассказывая Мэделин о том, что её отец жив, и угрожая убить его, если Мэделин не будет ему верна. Та звонит Гермаку снова и просит не прилетать на Та, однако последний уверяет, что ему нужно что-то проверить и просит приготовить им посадочную площадку. Доктор и его друзья тем временем сбегают вместе с ослабевшим Домом Иссигри и направляются на ЛИЗ 79, что входило в изначальные планы Кейвена. Он заставляет Дервиша перекрыть кислород кораблю.  На борт успевает подняться только Дом, Майло и Доктор, потому последний отправляется обратно, чтобы разыскать спутников. В этот момент с пульта радиоуправления Кейвен запускает двигатель корабля, а Доктор попадает под ракетный факел... Доктор, Зои и Джейми добираются до Мэделин и связываются с ЛИЗ 79, чтобы помочь разорвать дистанционное управление кораблем. Тем временем Кейвен идёт на отчаянный шаг, угрожая уничтожить Та, базу Иссигри и корабль на орбите расположенными на них бомбами. Дом связывается с Гермаком, объясняя ему ситуацию. Доктор отключает детонатор в последний момент, а майор Уорн взрывает корабль Кейвена и Дервиша. Корабль Гермака приземляется, и Мэделин хочет воссоединиться со своим отцом, но знает, что за участие в заговоре будет заключена в тюрьму, а Доктор и его компаньоны готовятся к поиску ТАРДИС на фрагментах маяка. "
